X,condHeLa_S140_DMSO_rep1_hl,condHeLa_S140_RMD_rep1_hl,condC81_S181_DMSO_rep1_hl,condC81_S181_RMD_rep1_hl,condHeLa_S181_DMSO_rep1_hl,condHeLa_S181_RMD_rep1_hl,condHeLa_DMSO_rep1_hl,condHeLa_RMD_rep1_hl,condHeLa_C2_DMSO_rep1_hl,condHeLa_C2_RMD_rep1_hl,condHeLa_S140_DMSO_rep1_R2,condHeLa_S140_RMD_rep1_R2,condC81_S181_DMSO_rep1_R2,condC81_S181_RMD_rep1_R2,condHeLa_S181_DMSO_rep1_R2,condHeLa_S181_RMD_rep1_R2,condHeLa_DMSO_rep1_R2,condHeLa_RMD_rep1_R2,condHeLa_C2_DMSO_rep1_R2,condHeLa_C2_RMD_rep1_R2,DEs,target_group,ARE,IEG,mean_siCPEB4_DMSO,mean_siCPEB4_RMD,mean_Ctrl_DMSO,mean_Ctrl_RMD,meanlogFC_DMSO,meanlogFC_RMD,mean_siCPEB4_DMSO_log2,mean_siCPEB4_RMD_log2,mean_Ctrl_DMSO_log2,mean_Ctrl_RMD_log2,stabilized_DMSO,stabilized_RMD
ZNF621,6.7483772759503,4.23237449277081,7.35510701190288,4.6818045294698,8.64380379594619,4.4874073923769,6.94299195903819,4.53907743435277,6.75246526561037,8.78727840509376,0.821048131377738,0.946171663547052,0.865801907776299,0.905593475047712,0.961255650089629,0.954135794508519,0.974226237676591,0.998484925840971,0.956653048621193,0.70202975234152,0,0,non-ARE,non-IEG,7.696090535948246,4.3598909425738555,6.84772861232428,6.663177919723265,0.16850024461169977,-0.6119183686922309,2.9441257709108757,2.124292048172925,2.775625526299176,2.7362104168651555,non-IEG,non-IEG
TRAK1,13.7644487809006,3.0951105229604,10.2653324143467,3.55328101013458,13.0258631686318,3.90562780323845,12.7194010727546,3.00211805362969,12.660071724475,4.08336622694253,0.792413542832396,0.978622256301152,0.947665367764238,0.993218994926301,0.910755555879265,0.993075661224008,0.955276487379728,0.961697928458885,0.921435892537796,0.962399777061744,26,10-99,ARE,non-IEG,13.395155974766201,3.5003691630994247,12.6897363986148,3.5427421402861103,0.07804927951680235,-0.017359379679538135,3.743639475075612,1.8075070825396884,3.6655901955588095,1.8248664622192265,non-IEG,non-IEG
SS18L2,6.60575656869366,3.3243276041216,4.22031435120333,3.2213649441641,4.81046900244788,3.73492578277213,8.80293758736661,2.69980314946964,8.24184242332423,5.13580351506978,0.969643117597903,0.997769335159668,0.925929709694691,0.970266085125533,0.871335213580377,0.799591298970041,0.909321083531259,0.843713222438849,0.881600068094907,0.923085545373917,383,100-999,non-ARE,non-IEG,5.708112785570769,3.5296266934468647,8.52239000534542,3.9178033322697097,-0.5782442332230391,-0.15052937161236474,2.5130138410463485,1.8195156067280718,3.091258074269388,1.9700449783404366,non-IEG,non-IEG
NKTR,6.61462831595024,4.71806250025967,9.81605317173764,5.05293079411429,12.4116799119555,5.44922028596237,7.60740571325907,5.95648670965259,11.8964607569641,8.23321924974171,0.892543598836818,0.977243449696113,0.967682372628239,0.966043464158138,0.740225456885129,0.997753894454296,0.889407443248931,0.961411115466495,0.754987577985858,0.659810657944877,11,10-99,ARE,non-IEG,9.51315411395287,5.083641393111019,9.751933235111585,7.09485297969715,-0.035764498693426884,-0.4809105246274225,3.249923750141734,2.345862264287093,3.285688248835161,2.8267727889145156,non-IEG,non-IEG
ZBTB47,8.52027019845021,2.89031671769596,5.5878809441729,3.54470958346471,8.56363107143762,3.03533693347058,4.673901874098,2.58193588384619,6.57089047166275,3.95958316140454,0.871278698573697,0.95467814187907,0.920750730029497,0.958291406358848,0.913099262996668,0.973383961866878,0.983269445647007,0.997642074876047,0.925434466081961,0.959052392807932,39,10-99,non-ARE,non-IEG,8.541950634943914,2.96282682558327,5.622396172880375,3.270759522625365,0.6033804460513649,-0.14265138686199166,3.094565560479774,1.5669743046071682,2.4911851144284087,1.7096256914691599,non-IEG,non-IEG
POMGNT2,7.16736532893685,3.02321093898994,6.69857755429343,3.75784781581477,8.1229678730947,3.48085483895337,6.98571944081661,2.55690941781152,17.1626065444171,5.35584794179294,0.997418635987862,0.980686128389674,0.987331281235737,0.988123693144867,0.976073613127117,0.999132612924887,0.909862067864403,0.983252982902906,0.688761196016544,0.973211867105865,NA,nontarget,non-ARE,non-IEG,7.6451666010157755,3.252032888971655,12.074162992616854,3.9563786798022305,-0.6593033359637965,-0.2828386704669125,2.9345479406757313,1.701341847977631,3.5938512766395276,1.9841805184445436,non-IEG,non-IEG
SNRK,5.52662146066122,2.81146806799308,5.25318701689579,2.76675518697029,7.02636258775816,3.34389899408958,3.74012636224441,1.81993504317804,3.47688971895299,3.08070334062473,0.945354565957874,0.993183260436715,0.973918388322023,0.995578010985972,0.959067164602373,0.971401205180231,0.997934931110935,0.981289750852752,0.993288470553724,0.940349843677866,464,100-999,ARE,non-IEG,6.2764920242096895,3.07768353104133,3.6085080405987,2.450319191901385,0.7985559824731945,0.3288751965223279,2.6499584519019015,1.6218448912924284,1.8514024694287068,1.2929696947701004,non-IEG,non-IEG
ZNF852,6.15099217192262,3.51688832696308,5.32686987103434,3.87974357805433,9.89187690568342,4.1373657398999,4.13198493426788,3.58316579260898,4.88242417124845,4.97077880713088,0.689432469839922,0.971752563322453,0.725947358431536,0.959137503467517,0.959754344008015,0.937202975996359,0.984271571449644,0.962036696506833,0.923077582926284,0.90904045292313,29,10-99,non-ARE,non-IEG,8.02143453880302,3.8271270334314904,4.507204552758165,4.2769722998699296,0.831627342615763,-0.16032807449412886,3.0038602687181144,1.936261789028349,2.172232926102352,2.096589863522478,non-IEG,non-IEG
ZNF197,3.75055981482589,2.89177242485827,3.74123020066769,3.12022974995869,4.89225910072467,3.55729555319665,3.70966040293771,2.26258323974749,5.02303432638154,3.93438996375454,0.89863992052063,0.93969379154864,0.922805763946608,0.959373196502008,0.959637023787732,0.911446530733045,0.971485845591004,0.994684865748294,0.966530956724013,0.90151873075067,16,10-99,ARE,non-IEG,4.32140945777528,3.22453398902746,4.3663473646596245,3.098486601751015,-0.01492497429249206,0.05752694679581369,2.1115019341711525,1.6890906767225196,2.1264269084636447,1.6315637299267058,non-IEG,non-IEG
ZNF35,3.62163194165499,2.93215028114499,3.70267353467863,3.14964754980755,4.72802520684206,3.7226571808398,4.36967846950331,2.53627100752066,6.04495723303667,4.32567657439857,0.972556627705457,0.960306496626312,0.935795657258429,0.872806835053216,0.980924727692416,0.772898069652718,0.991129762819753,0.99163615339687,0.799527905419619,0.901122517496836,NA,nontarget,non-ARE,non-IEG,4.174828574248525,3.327403730992395,5.20731785126999,3.430973790959615,-0.31882351135072373,-0.04422117881704935,2.0617169592252385,1.7343969264440062,2.3805404705759625,1.7786181052610557,non-IEG,non-IEG
AC124045.1,3.8144162940422,2.53941408154522,3.73928934217173,2.47682040283432,4.82575608538427,2.6917563147322,3.49344796929239,2.02491751867808,4.27969670539046,3.25996811145913,0.980223218691718,0.976233724300369,0.955186081413362,0.977502172162776,0.91856895512635806,0.950634295585572,0.998221517164604,0.983351855420811,0.995219515568567,0.924906347881625,NA,nontarget,non-ARE,non-IEG,4.320086189713235,2.61558519813871,3.886572337341425,2.642442815068605,0.15256172767683407,-0.01473848661410596,2.1110600957756533,1.387133764063058,1.9584983680988193,1.4018722506771641,non-IEG,non-IEG
KIAA1143,10.0202259063056,3.5428377858666,13.5299289098131,4.35620644415891,36.0080276110941,6.00373260470016,12.7451295670223,3.13471064228412,15.144672525729,5.51079071751547,0.850878102029396,0.940470976076404,0.859836083960568,0.951214833912873,0.912451334456296,0.929336849845875,0.989274311098349,0.862251771203995,0.558754039641073,0.656284793829204,70,10-99,non-ARE,non-IEG,23.01412675869985,4.77328519528338,13.94490104637565,4.322750679899795,0.7227820054255043,0.14303290804646696,4.524447797288655,2.2549825374228165,3.8016657918631505,2.11194962937635,non-IEG,non-IEG
TMEM42,18.3362331617333,3.60217605429302,7.74555327298077,4.32503299353081,11.767229963308,4.18434520700443,10.0461196711219,2.39206727524564,4.7322831717114,15.2779898489761,0.76525307981728,0.994888597381188,0.843219556565671,0.99251764394939,0.72934842259941,0.991817135217514,0.893773566766036,0.997634703391296,0.95276652122808,0.84679928275255,1,1-9,non-ARE,non-IEG,15.05173156252065,3.893260630648725,7.38920142141665,8.83502856211087,1.026439104785235,-1.1822558709942501,3.9118575601423338,1.9609789277723535,2.8854184553570987,3.1432347987666036,non-IEG,non-IEG
EXOSC7,10.8503973837931,3.52224202637015,9.03329340204772,4.04637798956047,11.8546202227053,4.86689143869472,11.5837504952346,2.97714211628708,12.7260544632573,5.06381092445344,0.915032243858395,0.959640675599231,0.911736683504674,0.966126446261579,0.955354846066552,0.971777244188186,0.852520046854049,0.919949799211892,0.721678381797831,0.990898139181582,NA,nontarget,non-ARE,non-IEG,11.3525088032492,4.194566732532435,12.154902479245951,4.02047652037026,-0.09852716294304588,0.06115529412391065,3.504939250381082,2.068521798720306,3.6034664133241274,2.0073665045963955,non-IEG,non-IEG
LIMD1,6.47506876199336,3.02550107694401,6.83475678688447,3.31748370993369,9.57577108787825,3.74918588370276,6.5377046956653,2.79530501092481,4.3804605625768,4.3533927190529,0.930217066203283,0.99638132758039,0.967789893878507,0.999724807758135,0.981475009020549,0.985231867872592,0.974035179420357,0.971826274943818,0.98079192604953,0.980858833158649,4,1-9,non-ARE,non-IEG,8.025419924935806,3.387343480323385,5.45908262912105,3.5743488649888553,0.5559183483003505,-0.07752616663411642,3.0045768823000487,1.7601542851002503,2.4486585339996982,1.8376804517343668,non-IEG,non-IEG
FYCO1,9.68481959843639,3.17428303071427,7.79033175182348,3.51856259126871,10.7881469547789,3.96106923757315,7.68814658010298,3.41641592919703,16.4610689051828,5.20519768719343,0.885860732889142,0.981485631557434,0.931076118783588,0.990400219125778,0.899536470231279,0.995277334138684,0.958141694118384,0.976571974378997,0.838383610680273,0.901606597349878,4,1-9,ARE,non-IEG,10.236483276607645,3.56767613414371,12.07460774264289,4.31080680819523,-0.23825615677936868,-0.27297325208992296,3.355648260342058,1.8349846564937446,3.5939044171214265,2.1079579085836677,non-IEG,non-IEG
CCDC12,5.13285690333041,3.09286096489679,4.48593105623142,4.5674144947154,5.02767636690022,3.21741518485401,3.13818597305092,1.95041544588901,4.73448790715849,4.14929836026849,0.973194679214317,0.982086476173118,0.986433451437869,0.92137532430841,0.953349994947623,0.994441165935662,0.981720801291552,0.97880412014841,0.909749349095672,0.897769991025668,1979,1000-4999,non-ARE,non-IEG,5.080266635115315,3.1551380748754,3.936336940104705,3.0498569030787497,0.36805050120349325,0.04896158755232333,2.344904218072979,1.6577031416830263,1.9768537168694855,1.608741554130703,non-IEG,non-IEG
SETD2,7.05866857906272,3.39331615966814,11.1247928065163,3.6704824536361502,13.5724715231325,4.51401338068451,9.20905201704156,2.71239499012338,8.3831696070581,4.51404348174519,0.886470053391912,0.974097952413207,0.958673001457867,0.975259297435861,0.952970345159481,0.991115089598807,0.963521488607647,0.905794120580938,0.885774262209807,0.784352325726583,1281,1000-4999,non-ARE,non-IEG,10.315570051097609,3.9536647701763252,8.79611081204983,3.6132192359342854,0.22988586426096558,0.12990575616772865,3.3667516434183486,1.9831905506555911,3.1368657791573833,1.8532847944878625,non-IEG,non-IEG
KLHL18,5.64822281769217,2.97409641086726,7.36395252846659,3.23741711152562,7.32217390947487,3.20787146946101,6.71084480122209,2.30048955341449,12.7577018216128,4.8717751730712,0.966344752410926,0.966622453810518,0.960493142107471,0.996968414220731,0.977318440439903,0.991702650324446,0.963852687543823,0.985761660737235,0.807793948885869,0.934867851746211,0,0,ARE,non-IEG,6.485198363583519,3.090983940164135,9.734273311417445,3.586132363242845,-0.5859225790158578,-0.21436258029980193,2.697150703047755,1.6280661584000344,3.2830732820636124,1.8424287386998366,non-IEG,non-IEG
AC104447.1,6.37930402039105,2.08403558136738,7.89571115681318,2.11175565135145,6.60350135372436,3.07465038230898,6.26216500012378,1.99529228176595,12.6312752163628,3.57778627674777,0.769042304897879,0.997434009806309,0.83624526269572,0.958306611058384,0.771037328911767,0.914898089577251,0.95014166490436,0.989660325993183,0.791347046079593,0.85916771914568,NA,nontarget,non-ARE,non-IEG,6.491402687057705,2.57934298183818,9.44672010824329,2.78653927925686,-0.5412832590382599,-0.11147086515666393,2.6985302549589822,1.367003624735106,3.2398135139972424,1.47847448989177,non-IEG,non-IEG
PTPN23,26.6750830951012,3.79902204929126,11.2962892604631,4.16853954387671,11.9481118929041,4.25360395261505,10.8739984864745,3.58777423803093,16.0794413091453,6.1041107229049,0.724154970107989,0.944326587211648,0.87742163569092,0.9821859389629,0.878702717664222,0.989150904049885,0.842317894195548,0.957436432783009,0.773009891048111,0.985903829924256,44,10-99,non-ARE,non-IEG,19.31159749400265,4.026313000953155,13.4767198978099,4.845942480467915,0.518998110505053,-0.26731795056212965,4.271395606734097,2.00945933007604,3.752397496229044,2.2767772806381696,non-IEG,non-IEG
CDC25A,7.69553578065135,2.8977805990175,5.15665737177715,2.91246978009609,5.8735147171501,3.24840505668943,4.91570776681881,1.86458984394979,11.4037120635051,3.61110261401248,0.932804830693675,0.973524693386804,0.973104189540532,0.998024507374584,0.997790939233868,0.965628548363765,0.970192540480695,0.949815612751252,0.78780207439371,0.927080696634717,38,10-99,ARE,non-IEG,6.784525248900725,3.073092827853465,8.159709915161955,2.7378462289811347,-0.26626999828372594,0.16664992661517533,2.762247865751735,1.6196913465798037,3.028517864035461,1.4530414199646287,non-IEG,non-IEG
ZNF589,4.37880881929859,3.73165013902519,4.68787886757027,4.00651003324001,5.23025956195289,4.00743098650908,3.95856660851703,4.03556610256551,7.25170947070717,6.55777005157743,0.963877409969122,0.951051956247992,0.988438891969966,0.983747056701361,0.987010838702985,0.947403256049877,0.970810422923138,0.988073390058588,0.989787122382904,0.895511684403135,0,0,non-ARE,non-IEG,4.8045341906257395,3.869540562767135,5.6051380396121004,5.29666807707147,-0.22235333764549423,-0.4529228201512565,2.2643965655567597,1.952162282864455,2.486749903202254,2.405085103015711,non-IEG,non-IEG
NME6,7.44822879917785,3.20005830908958,6.50871325980212,4.0404655296702,8.38874086788432,3.47583405024807,6.86501088363125,2.57771752131794,5.88440188404591,4.50914337944899,0.992915920676062,0.977084239159,0.953053655600989,0.987800288163202,0.967091730774798,0.981565055103937,0.941492954701058,0.96421295140219,0.919508067777451,0.965821846866648,NA,nontarget,non-ARE,non-IEG,7.918484833531085,3.3379461796688252,6.37470638383858,3.5434304503834655,0.3128655098978361,-0.08618603925550244,2.98522440350302,1.7389606931813812,2.6723588936051836,1.8251467324368837,non-IEG,non-IEG
PLXNB1,15.3360588583917,3.13202498039262,9.02796948024013,3.73027674420418,11.0674295306179,4.04761250310756,10.1799944043762,3.61335311409733,24.9286060549504,6.80632552594448,0.626890041090893,0.988482241747043,0.994731434519901,0.983129568365585,0.93642324944172906,0.983023488997856,0.822535835153992,0.96938712675684,0.641485464220885,0.941292408711281,NA,nontarget,non-ARE,non-IEG,13.201744194504801,3.58981874175009,17.5543002296633,5.2098393200209046,-0.4110959380779113,-0.5373278772331161,3.7226566437534796,1.8439110008784008,4.133752581831391,2.381238878111517,non-IEG,non-IEG
CCDC51,8.88854330228829,4.18026586909942,9.37987637936072,5.28321019539261,10.1117686633763,5.0770259143923004,8.67341546525408,3.16803116871728,9.51930300490432,7.07172483294061,0.970388447271374,0.97230441193868,0.898200835511721,0.990550316960799,0.930674662220448,0.989564024453782,0.927304001379692,0.916420612402541,0.877582941818343,0.933157491553356,NA,nontarget,ARE,non-IEG,9.500155982832295,4.62864589174586,9.096359235079198,5.119878000828946,0.06266197068207721,-0.14551923790054413,3.247951201213183,2.21059019543097,3.1852892305311062,2.3561094333315142,non-IEG,non-IEG
PFKFB4,5.12142479262749,3.11013008188795,7.12212861577659,3.26528399010132,6.86048917677581,3.23075671545905,3.26055557456635,2.4787818802887,4.01018602164402,5.89861757480368,0.946727322630494,0.997090472256933,0.802971809600678,0.991583295928101,0.967578256435773,0.984117232229037,0.993018953570463,0.99548859463683,0.930595460605925,0.999673763093175,0,0,non-ARE,non-IEG,5.990956984701651,3.1704433986735,3.635370798105185,4.18869972754619,0.7206839522469439,-0.4018178455064682,2.5827864749351233,1.6646846209116304,1.8621025226881793,2.0665024664180986,non-IEG,non-IEG
CELSR3,6.16843927432342,3.51269562964636,5.22784766280535,3.61191746614759,5.63382788387963,3.46657904784251,3.85838923853329,6.43077527095205,9.8151631557381,5.16242165314565,0.841447133168656,0.926008052400286,0.920350715893303,0.979102684137647,0.881798093122037,0.971755725456462,0.995801382832269,0.671421231658486,0.837945913977315,0.821052133393553,22,10-99,non-ARE,non-IEG,5.901133579101526,3.489637338744435,6.836776197135695,5.79659846204885,-0.21232408345823575,-0.7321294398469393,2.5609921158068705,1.803077111855754,2.773316199265106,2.5352065517026934,non-IEG,non-IEG
IP6K2,6.5601348495407,2.93756276000496,5.70139019155751,3.25061071669879,7.42798319805205,3.34985232043246,4.98501473397046,2.41159032203432,7.1827543392971,4.10399101817553,0.98281169213192,0.976049537564164,0.908437759741053,0.999122402173523,0.98731904387152,0.996820212048515,0.965726533525943,0.958595078115118,0.987910598010599,0.947873621131191,209,100-999,non-ARE,non-IEG,6.994059023796375,3.14370754021871,6.08388453663378,3.2577906701049253,0.20113719813457331,-0.051426896613133793,2.806129971182757,1.652467009612534,2.604992773048184,1.7038939062256677,non-IEG,non-IEG
ARIH2,10.0240903451977,3.33687305262993,14.2732857737144,3.92100230893888,17.1771388280285,4.17145343467623,15.147947770636,3.21017691797396,18.3130199883274,5.41062785765899,0.859723069173559,0.977476993973016,0.932293120497368,0.988159821064948,0.751017048069479,0.983434021743806,0.771808694367929,0.926558008116032,0.703844802133999,0.865937681892523,NA,nontarget,non-ARE,non-IEG,13.600614586613101,3.75416324365308,16.7304838794817,4.310402387816475,-0.2988073259738069,-0.1993311703483563,3.765599940556016,1.9084913847687552,4.064407266529823,2.1078225551171115,non-IEG,non-IEG
WDR6,6.57026926486798,3.32405328243998,7.11571049718217,3.74628921559486,7.43047109015737,3.8000226848267,6.58407898234003,3.69412531923752,9.36419888516775,6.10212964887575,0.971625443344958,0.981456619124181,0.975434709784012,0.992113802285842,0.935244489750662,0.997155567842503,0.868822162419864,0.923216369335785,0.825064659335276,0.996527467482049,NA,nontarget,non-ARE,non-IEG,7.000370177512675,3.5620379836333402,7.97413893375389,4.898127484056635,-0.18789752832635095,-0.4595274229236206,2.8074312133634964,1.8327029006358488,2.9953287416898475,2.2922303235594694,non-IEG,non-IEG
