Distance,RBP,MedianDistanceToPABP
284,YTHDF2,234
196,YTHDF2,234
348,YTHDF2,234
346,YTHDF2,234
330,YTHDF2,234
419,YTHDF2,234
364,YTHDF2,234
3,YTHDF2,234
253,YTHDF2,234
200,YTHDF2,234
29,YTHDF2,234
22,YTHDF2,234
406,YTHDF2,234
158,YTHDF2,234
139,YTHDF2,234
406,YTHDF2,234
258,YTHDF2,234
348,YTHDF2,234
242,YTHDF2,234
353,YTHDF2,234
425,YTHDF2,234
173,YTHDF2,234
56,YTHDF2,234
381,YTHDF2,234
448,YTHDF2,234
373,YTHDF2,234
296,YTHDF2,234
202,YTHDF2,234
97,YTHDF2,234
474,YTHDF2,234
3,YTHDF2,234
110,YTHDF2,234
355,YTHDF2,234
299,YTHDF2,234
113,YTHDF2,234
75,YTHDF2,234
55,YTHDF2,234
143,YTHDF2,234
63,YTHDF2,234
117,YTHDF2,234
442,YTHDF2,234
233,YTHDF2,234
305,YTHDF2,234
291,YTHDF2,234
212,YTHDF2,234
278,YTHDF2,234
160,YTHDF2,234
274,YTHDF2,234
396,YTHDF2,234
103,YTHDF2,234
199,YTHDF2,234
119,YTHDF2,234
311,YTHDF2,234
401,YTHDF2,234
70,YTHDF2,234
125,YTHDF2,234
200,YTHDF2,234
313,YTHDF2,234
98,YTHDF2,234
391,YTHDF2,234
189,YTHDF2,234
373,YTHDF2,234
327,YTHDF2,234
136,YTHDF2,234
435,YTHDF2,234
381,YTHDF2,234
111,YTHDF2,234
285,YTHDF2,234
69,YTHDF2,234
251,YTHDF2,234
274,YTHDF2,234
109,YTHDF2,234
344,YTHDF2,234
353,YTHDF2,234
334,YTHDF2,234
317,YTHDF2,234
353,YTHDF2,234
127,YTHDF2,234
404,YTHDF2,234
192,YTHDF2,234
223,YTHDF2,234
433,YTHDF2,234
156,YTHDF2,234
309,YTHDF2,234
54,YTHDF2,234
96,YTHDF2,234
167,YTHDF2,234
394,YTHDF2,234
196,YTHDF2,234
105,YTHDF2,234
81,YTHDF2,234
461,YTHDF2,234
418,YTHDF2,234
240,YTHDF2,234
81,YTHDF2,234
273,YTHDF2,234
187,YTHDF2,234
323,YTHDF2,234
435,YTHDF2,234
300,YTHDF2,234
75,YTHDF2,234
415,YTHDF2,234
108,YTHDF2,234
429,YTHDF2,234
347,YTHDF2,234
133,YTHDF2,234
308,YTHDF2,234
293,YTHDF2,234
178,YTHDF2,234
149,YTHDF2,234
79,YTHDF2,234
5,YTHDF2,234
281,YTHDF2,234
212,YTHDF2,234
380,YTHDF2,234
126,YTHDF2,234
61,YTHDF2,234
363,YTHDF2,234
242,YTHDF2,234
299,YTHDF2,234
210,YTHDF2,234
472,YTHDF2,234
372,YTHDF2,234
107,YTHDF2,234
441,YTHDF2,234
335,YTHDF2,234
94,YTHDF2,234
1,YTHDF2,234
95,YTHDF2,234
284,YTHDF2,234
116,YTHDF2,234
43,YTHDF2,234
244,YTHDF2,234
309,YTHDF2,234
95,YTHDF2,234
449,YTHDF2,234
292,YTHDF2,234
95,YTHDF2,234
367,YTHDF2,234
71,YTHDF2,234
327,YTHDF2,234
123,YTHDF2,234
128,YTHDF2,234
170,YTHDF2,234
88,YTHDF2,234
126,YTHDF2,234
294,YTHDF2,234
219,YTHDF2,234
145,YTHDF2,234
330,YTHDF2,234
159,YTHDF2,234
254,YTHDF2,234
416,YTHDF2,234
365,YTHDF2,234
368,YTHDF2,234
276,YTHDF2,234
190,YTHDF2,234
360,YTHDF2,234
276,YTHDF2,234
157,YTHDF2,234
253,YTHDF2,234
379,YTHDF2,234
128,YTHDF2,234
180,YTHDF2,234
383,YTHDF2,234
291,YTHDF2,234
144,YTHDF2,234
434,YTHDF2,234
196,YTHDF2,234
101,YTHDF2,234
366,YTHDF2,234
145,YTHDF2,234
2,YTHDF2,234
7,YTHDF2,234
445,YTHDF2,234
124,YTHDF2,234
165,YTHDF2,234
278,YTHDF2,234
207,YTHDF2,234
330,YTHDF2,234
308,YTHDF2,234
242,YTHDF2,234
374,YTHDF2,234
336,YTHDF2,234
284,YTHDF2,234
448,YTHDF2,234
237,YTHDF2,234
380,YTHDF2,234
263,YTHDF2,234
199,YTHDF2,234
249,YTHDF2,234
336,YTHDF2,234
36,YTHDF2,234
282,YTHDF2,234
105,YTHDF2,234
55,YTHDF2,234
376,YTHDF2,234
246,YTHDF2,234
131,YTHDF2,234
451,YTHDF2,234
307,YTHDF2,234
3,YTHDF2,234
2,YTHDF2,234
145,YTHDF2,234
360,YTHDF2,234
273,YTHDF2,234
128,YTHDF2,234
83,YTHDF2,234
161,YTHDF2,234
187,YTHDF2,234
104,YTHDF2,234
73,YTHDF2,234
270,YTHDF2,234
481,YTHDF2,234
104,YTHDF2,234
222,YTHDF2,234
132,YTHDF2,234
136,YTHDF2,234
403,YTHDF2,234
150,YTHDF2,234
362,YTHDF2,234
297,YTHDF2,234
383,YTHDF2,234
324,YTHDF2,234
128,YTHDF2,234
214,YTHDF2,234
119,YTHDF2,234
191,YTHDF2,234
345,YTHDF2,234
147,YTHDF2,234
18,YTHDF2,234
281,YTHDF2,234
359,YTHDF2,234
124,YTHDF2,234
316,YTHDF2,234
219,YTHDF2,234
290,YTHDF2,234
216,YTHDF2,234
55,YTHDF2,234
303,YTHDF2,234
179,YTHDF2,234
340,YTHDF2,234
394,YTHDF2,234
278,YTHDF2,234
135,YTHDF2,234
390,YTHDF2,234
329,YTHDF2,234
192,YTHDF2,234
408,YTHDF2,234
395,YTHDF2,234
337,YTHDF2,234
95,YTHDF2,234
293,YTHDF2,234
454,YTHDF2,234
91,YTHDF2,234
269,YTHDF2,234
120,YTHDF2,234
273,YTHDF2,234
235,YTHDF2,234
395,YTHDF2,234
56,YTHDF2,234
216,YTHDF2,234
13,YTHDF2,234
233,YTHDF2,234
348,YTHDF2,234
153,YTHDF2,234
432,YTHDF2,234
247,YTHDF2,234
402,YTHDF2,234
72,YTHDF2,234
320,YTHDF2,234
250,YTHDF2,234
155,YTHDF2,234
143,YTHDF2,234
19,YTHDF2,234
465,YTHDF2,234
409,YTHDF2,234
99,YTHDF2,234
461,YTHDF2,234
230,YTHDF2,234
461,YTHDF2,234
306,YTHDF2,234
317,YTHDF2,234
261,YTHDF2,234
79,YTHDF2,234
120,YTHDF2,234
406,YTHDF2,234
260,YTHDF2,234
225,YTHDF2,234
264,YTHDF2,234
221,YTHDF2,234
146,YTHDF2,234
274,YTHDF2,234
302,YTHDF2,234
148,YTHDF2,234
365,YTHDF2,234
162,YTHDF2,234
263,YTHDF2,234
116,YTHDF2,234
467,YTHDF2,234
392,YTHDF2,234
324,YTHDF2,234
406,YTHDF2,234
235,YTHDF2,234
388,YTHDF2,234
266,YTHDF2,234
184,YTHDF2,234
210,YTHDF2,234
243,YTHDF2,234
410,YTHDF2,234
188,YTHDF2,234
143,YTHDF2,234
217,YTHDF2,234
391,YTHDF2,234
241,YTHDF2,234
226,YTHDF2,234
443,YTHDF2,234
266,YTHDF2,234
195,YTHDF2,234
437,YTHDF2,234
120,YTHDF2,234
207,YTHDF2,234
1,YTHDF2,234
18,YTHDF2,234
408,YTHDF2,234
308,YTHDF2,234
434,YTHDF2,234
239,YTHDF2,234
149,YTHDF2,234
246,YTHDF2,234
209,YTHDF2,234
122,YTHDF2,234
428,YTHDF2,234
287,YTHDF2,234
153,YTHDF2,234
298,YTHDF2,234
235,YTHDF2,234
12,YTHDF2,234
128,YTHDF2,234
146,YTHDF2,234
102,YTHDF2,234
0,YTHDF2,234
185,YTHDF2,234
322,YTHDF2,234
440,YTHDF2,234
84,YTHDF2,234
334,YTHDF2,234
208,YTHDF2,234
162,YTHDF2,234
324,YTHDF2,234
383,YTHDF2,234
201,YTHDF2,234
1,YTHDF2,234
13,YTHDF2,234
443,YTHDF2,234
302,YTHDF2,234
413,YTHDF2,234
287,YTHDF2,234
182,YTHDF2,234
50,YTHDF2,234
299,YTHDF2,234
57,YTHDF2,234
462,YTHDF2,234
245,YTHDF2,234
401,YTHDF2,234
306,YTHDF2,234
430,YTHDF2,234
362,YTHDF2,234
305,YTHDF2,234
276,YTHDF2,234
258,YTHDF2,234
290,YTHDF2,234
371,YTHDF2,234
214,YTHDF2,234
294,YTHDF2,234
277,YTHDF2,234
316,YTHDF2,234
16,YTHDF2,234
145,YTHDF2,234
139,YTHDF2,234
66,YTHDF2,234
194,YTHDF2,234
275,YTHDF2,234
97,YTHDF2,234
381,YTHDF2,234
54,YTHDF2,234
266,YTHDF2,234
257,YTHDF2,234
128,YTHDF2,234
44,YTHDF2,234
464,YTHDF2,234
141,YTHDF2,234
358,YTHDF2,234
171,YTHDF2,234
257,YTHDF2,234
259,YTHDF2,234
269,YTHDF2,234
222,YTHDF2,234
180,YTHDF2,234
117,YTHDF2,234
442,YTHDF2,234
439,YTHDF2,234
308,YTHDF2,234
155,YTHDF2,234
153,YTHDF2,234
124,YTHDF2,234
233,YTHDF2,234
354,YTHDF2,234
235,YTHDF2,234
342,YTHDF2,234
202,YTHDF2,234
92,YTHDF2,234
9,YTHDF2,234
249,YTHDF2,234
398,YTHDF2,234
349,YTHDF2,234
283,YTHDF2,234
156,YTHDF2,234
161,YTHDF2,234
94,YTHDF2,234
449,YTHDF2,234
355,YTHDF2,234
470,YTHDF2,234
363,YTHDF2,234
133,YTHDF2,234
298,YTHDF2,234
20,YTHDF2,234
189,YTHDF2,234
259,YTHDF2,234
471,YTHDF2,234
164,YTHDF2,234
280,YTHDF2,234
123,YTHDF2,234
63,YTHDF2,234
190,YTHDF2,234
46,YTHDF2,234
349,YTHDF2,234
272,YTHDF2,234
421,YTHDF2,234
258,YTHDF2,234
145,YTHDF2,234
277,YTHDF2,234
146,YTHDF2,234
2,YTHDF2,234
52,YTHDF2,234
4,YTHDF2,234
116,YTHDF2,234
235,YTHDF2,234
233,YTHDF2,234
371,YTHDF2,234
423,YTHDF2,234
158,YTHDF2,234
82,YTHDF2,234
393,YTHDF2,234
172,YTHDF2,234
95,YTHDF2,234
318,YTHDF2,234
272,YTHDF2,234
454,YTHDF2,234
101,YTHDF2,234
289,YTHDF2,234
190,YTHDF2,234
246,YTHDF2,234
261,YTHDF2,234
25,YTHDF2,234
397,YTHDF2,234
77,YTHDF2,234
302,YTHDF2,234
472,YTHDF2,234
92,YTHDF2,234
466,YTHDF2,234
198,YTHDF2,234
135,YTHDF2,234
24,YTHDF2,234
239,YTHDF2,234
352,YTHDF2,234
248,YTHDF2,234
31,YTHDF2,234
45,YTHDF2,234
116,YTHDF2,234
228,YTHDF2,234
102,YTHDF2,234
473,YTHDF2,234
124,YTHDF2,234
19,YTHDF2,234
137,YTHDF2,234
203,YTHDF2,234
417,YTHDF2,234
180,YTHDF2,234
200,YTHDF2,234
127,YTHDF2,234
178,YTHDF2,234
253,YTHDF2,234
460,YTHDF2,234
158,YTHDF2,234
439,YTHDF2,234
170,YTHDF2,234
10,YTHDF2,234
299,YTHDF2,234
166,YTHDF2,234
230,YTHDF2,234
160,YTHDF2,234
252,YTHDF2,234
426,YTHDF2,234
428,YTHDF2,234
57,YTHDF2,234
40,YTHDF2,234
324,YTHDF2,234
219,YTHDF2,234
116,YTHDF2,234
252,YTHDF2,234
322,YTHDF2,234
450,YTHDF2,234
414,YTHDF2,234
162,YTHDF2,234
407,YTHDF2,234
309,YTHDF2,234
211,YTHDF2,234
8,YTHDF2,234
421,YTHDF2,234
255,YTHDF2,234
115,YTHDF2,234
471,YTHDF2,234
367,YTHDF2,234
282,YTHDF2,234
258,YTHDF2,234
106,YTHDF2,234
290,YTHDF2,234
354,YTHDF2,234
264,YTHDF2,234
382,YTHDF2,234
101,YTHDF2,234
456,YTHDF2,234
339,YTHDF2,234
68,YTHDF2,234
318,YTHDF2,234
254,YTHDF2,234
361,YTHDF2,234
137,YTHDF2,234
154,YTHDF2,234
393,YTHDF2,234
246,YTHDF2,234
227,YTHDF2,234
266,YTHDF2,234
178,YTHDF2,234
41,YTHDF2,234
199,YTHDF2,234
413,YTHDF2,234
63,YTHDF2,234
194,YTHDF2,234
354,YTHDF2,234
143,YTHDF2,234
91,YTHDF2,234
59,YTHDF2,234
274,YTHDF2,234
360,YTHDF2,234
67,YTHDF2,234
177,YTHDF2,234
78,YTHDF2,234
5,YTHDF2,234
452,YTHDF2,234
177,YTHDF2,234
96,YTHDF2,234
259,YTHDF2,234
393,YTHDF2,234
245,YTHDF2,234
346,YTHDF2,234
309,YTHDF2,234
423,YTHDF2,234
234,YTHDF2,234
113,YTHDF2,234
371,YTHDF2,234
200,YTHDF2,234
288,YTHDF2,234
162,YTHDF2,234
245,YTHDF2,234
103,YTHDF2,234
309,YTHDF2,234
297,YTHDF2,234
101,YTHDF2,234
88,YTHDF2,234
358,YTHDF2,234
301,YTHDF2,234
477,YTHDF2,234
294,YTHDF2,234
215,YTHDF2,234
163,YTHDF2,234
276,YTHDF2,234
409,YTHDF2,234
321,YTHDF2,234
198,YTHDF2,234
85,YTHDF2,234
330,YTHDF2,234
72,YTHDF2,234
92,YTHDF2,234
299,YTHDF2,234
39,YTHDF2,234
70,YTHDF2,234
210,YTHDF2,234
461,YTHDF2,234
276,YTHDF2,234
137,YTHDF2,234
26,YTHDF2,234
93,YTHDF2,234
263,YTHDF2,234
439,YTHDF2,234
339,YTHDF2,234
329,YTHDF2,234
194,YTHDF2,234
183,YTHDF2,234
83,YTHDF2,234
356,YTHDF2,234
217,YTHDF2,234
198,YTHDF2,234
184,YTHDF2,234
296,YTHDF2,234
201,YTHDF2,234
19,YTHDF2,234
243,YTHDF2,234
187,YTHDF2,234
17,YTHDF2,234
211,YTHDF2,234
203,YTHDF2,234
214,YTHDF2,234
125,YTHDF2,234
26,YTHDF2,234
168,YTHDF2,234
342,YTHDF2,234
186,YTHDF2,234
349,YTHDF2,234
185,YTHDF2,234
201,YTHDF2,234
80,YTHDF2,234
120,YTHDF2,234
273,YTHDF2,234
7,YTHDF2,234
40,YTHDF2,234
435,YTHDF2,234
149,YTHDF2,234
137,YTHDF2,234
385,YTHDF2,234
278,YTHDF2,234
212,YTHDF2,234
139,YTHDF2,234
465,YTHDF2,234
332,YTHDF2,234
332,YTHDF2,234
14,YTHDF2,234
327,YTHDF2,234
258,YTHDF2,234
245,YTHDF2,234
273,YTHDF2,234
3,YTHDF2,234
179,YTHDF2,234
84,YTHDF2,234
21,YTHDF2,234
109,YTHDF2,234
423,YTHDF2,234
167,YTHDF2,234
4,YTHDF2,234
146,YTHDF2,234
352,YTHDF2,234
423,YTHDF2,234
70,YTHDF2,234
97,YTHDF2,234
338,YTHDF2,234
138,YTHDF2,234
4,YTHDF2,234
139,YTHDF2,234
18,YTHDF2,234
242,YTHDF2,234
218,YTHDF2,234
162,YTHDF2,234
258,YTHDF2,234
235,YTHDF2,234
16,YTHDF2,234
32,YTHDF2,234
8,YTHDF2,234
94,YTHDF2,234
411,YTHDF2,234
389,YTHDF2,234
61,YTHDF2,234
105,YTHDF2,234
48,YTHDF2,234
429,YTHDF2,234
364,YTHDF2,234
161,YTHDF2,234
232,YTHDF2,234
245,YTHDF2,234
172,YTHDF2,234
474,YTHDF2,234
185,YTHDF2,234
309,YTHDF2,234
279,YTHDF2,234
325,YTHDF2,234
210,YTHDF2,234
452,YTHDF2,234
236,YTHDF2,234
437,YTHDF2,234
335,YTHDF2,234
81,YTHDF2,234
18,YTHDF2,234
186,YTHDF2,234
196,YTHDF2,234
195,YTHDF2,234
7,YTHDF2,234
206,YTHDF2,234
45,YTHDF2,234
470,YTHDF2,234
353,YTHDF2,234
305,YTHDF2,234
199,YTHDF2,234
251,YTHDF2,234
178,YTHDF2,234
137,YTHDF2,234
464,YTHDF2,234
395,YTHDF2,234
18,YTHDF2,234
79,YTHDF2,234
329,YTHDF2,234
274,YTHDF2,234
404,YTHDF2,234
10,YTHDF2,234
300,YTHDF2,234
419,YTHDF2,234
40,YTHDF2,234
206,YTHDF2,234
359,YTHDF2,234
326,YTHDF2,234
403,YTHDF2,234
302,YTHDF2,234
45,YTHDF2,234
81,YTHDF2,234
203,YTHDF2,234
309,YTHDF2,234
143,YTHDF2,234
76,YTHDF2,234
161,YTHDF2,234
411,YTHDF2,234
7,YTHDF3,205
408,YTHDF3,205
92,YTHDF3,205
418,YTHDF3,205
426,YTHDF3,205
167,YTHDF3,205
285,YTHDF3,205
214,YTHDF3,205
41,YTHDF3,205
128,YTHDF3,205
141,YTHDF3,205
166,YTHDF3,205
138,YTHDF3,205
358,YTHDF3,205
177,YTHDF3,205
172,YTHDF3,205
432,YTHDF3,205
478,YTHDF3,205
383,YTHDF3,205
445,YTHDF3,205
215,YTHDF3,205
421,YTHDF3,205
27,YTHDF3,205
41,YTHDF3,205
97,YTHDF3,205
124,YTHDF3,205
107,YTHDF3,205
384,YTHDF3,205
277,YTHDF3,205
332,YTHDF3,205
49,YTHDF3,205
354,YTHDF3,205
193,YTHDF3,205
195,YTHDF3,205
305,YTHDF3,205
34,YTHDF3,205
438,YTHDF3,205
52,YTHDF3,205
335,YTHDF3,205
205,YTHDF3,205
349,YTHDF3,205
239,YTHDF3,205
413,YTHDF3,205
185,YTHDF3,205
141,YTHDF3,205
114,YTHDF3,205
80,YTHDF3,205
215,YTHDF3,205
201,YTHDF3,205
315,YTHDF3,205
247,YTHDF3,205
457,YTHDF3,205
424,YTHDF3,205
335,YTHDF3,205
218,YTHDF3,205
138,YTHDF3,205
318,YTHDF3,205
72,YTHDF3,205
462,YTHDF3,205
253,YTHDF3,205
348,YTHDF3,205
356,YTHDF3,205
84,YTHDF3,205
22,YTHDF3,205
149,YTHDF3,205
57,YTHDF3,205
17,YTHDF3,205
296,YTHDF3,205
104,YTHDF3,205
376,YTHDF3,205
255,YTHDF3,205
115,YTHDF3,205
103,YTHDF3,205
230,YTHDF3,205
4,YTHDF3,205
345,YTHDF3,205
234,YTHDF3,205
303,YTHDF3,205
30,YTHDF3,205
21,YTHDF3,205
347,YTHDF3,205
18,YTHDF3,205
318,YTHDF3,205
200,YTHDF3,205
200,YTHDF3,205
102,YTHDF3,205
87,YTHDF3,205
12,YTHDF3,205
230,YTHDF3,205
452,YTHDF3,205
392,YTHDF3,205
221,YTHDF3,205
147,YTHDF3,205
163,YTHDF3,205
169,YTHDF3,205
131,YTHDF3,205
274,YTHDF3,205
329,YTHDF3,205
231,YTHDF3,205
471,YTHDF3,205
167,YTHDF3,205
257,YTHDF3,205
134,YTHDF3,205
354,YTHDF3,205
322,YTHDF3,205
215,YTHDF3,205
31,YTHDF3,205
320,YTHDF3,205
302,YTHDF3,205
244,YTHDF3,205
161,YTHDF3,205
400,YTHDF3,205
437,YTHDF3,205
159,YTHDF3,205
250,YTHDF3,205
462,YTHDF3,205
422,YTHDF3,205
280,YTHDF3,205
260,YTHDF3,205
87,YTHDF3,205
417,YTHDF3,205
368,YTHDF3,205
109,YTHDF3,205
189,YTHDF3,205
317,YTHDF3,205
405,YTHDF3,205
348,YTHDF3,205
283,YTHDF3,205
220,YTHDF3,205
275,YTHDF3,205
179,YTHDF3,205
146,YTHDF3,205
21,YTHDF3,205
174,YTHDF3,205
289,YTHDF3,205
177,YTHDF3,205
388,YTHDF3,205
15,YTHDF3,205
212,YTHDF3,205
267,YTHDF3,205
7,YTHDF3,205
8,YTHDF3,205
94,YTHDF3,205
331,YTHDF3,205
380,YTHDF3,205
287,YTHDF3,205
375,YTHDF3,205
274,YTHDF3,205
135,YTHDF3,205
92,YTHDF3,205
315,YTHDF3,205
351,YTHDF3,205
281,YTHDF3,205
56,YTHDF3,205
126,YTHDF3,205
141,YTHDF3,205
9,YTHDF3,205
44,YTHDF3,205
67,YTHDF3,205
101,YTHDF3,205
10,YTHDF3,205
365,YTHDF3,205
372,YTHDF3,205
163,YTHDF3,205
220,YTHDF3,205
37,YTHDF3,205
301,YTHDF3,205
320,YTHDF3,205
337,YTHDF3,205
218,YTHDF3,205
296,YTHDF3,205
334,YTHDF3,205
103,YTHDF3,205
183,YTHDF3,205
315,YTHDF3,205
71,YTHDF3,205
238,YTHDF3,205
157,YTHDF3,205
307,YTHDF3,205
190,YTHDF3,205
488,YTHDF3,205
77,YTHDF3,205
0,YTHDF3,205
313,YTHDF3,205
33,YTHDF3,205
148,YTHDF3,205
281,YTHDF3,205
474,YTHDF3,205
176,YTHDF3,205
75,YTHDF3,205
390,YTHDF3,205
438,YTHDF3,205
434,YTHDF3,205
141,YTHDF3,205
64,YTHDF3,205
3,YTHDF3,205
177,YTHDF3,205
139,YTHDF3,205
135,YTHDF3,205
217,YTHDF3,205
359,YTHDF3,205
121,YTHDF3,205
2,YTHDF3,205
296,YTHDF3,205
34,YTHDF3,205
12,YTHDF3,205
66,YTHDF3,205
377,YTHDF3,205
81,YTHDF3,205
190,YTHDF3,205
281,YTHDF3,205
408,YTHDF3,205
32,YTHDF3,205
226,YTHDF3,205
111,YTHDF3,205
57,YTHDF3,205
148,YTHDF3,205
239,YTHDF3,205
348,YTHDF3,205
103,YTHDF3,205
389,YTHDF3,205
249,YTHDF3,205
187,YTHDF3,205
55,YTHDF3,205
230,YTHDF3,205
154,YTHDF3,205
90,YTHDF3,205
364,YTHDF3,205
289,YTHDF3,205
135,YTHDF3,205
304,YTHDF3,205
227,YTHDF3,205
33,YTHDF3,205
344,YTHDF3,205
419,YTHDF3,205
235,YTHDF3,205
309,YTHDF3,205
362,YTHDF3,205
155,YTHDF3,205
265,YTHDF3,205
232,YTHDF3,205
57,YTHDF3,205
104,YTHDF3,205
378,YTHDF3,205
7,YTHDF3,205
342,YTHDF3,205
420,YTHDF3,205
50,YTHDF3,205
197,YTHDF3,205
325,YTHDF3,205
30,YTHDF3,205
72,YTHDF3,205
399,YTHDF3,205
317,YTHDF3,205
213,YTHDF3,205
55,YTHDF3,205
313,YTHDF3,205
225,YTHDF3,205
401,YTHDF3,205
249,YTHDF3,205
205,YTHDF3,205
29,YTHDF3,205
57,YTHDF3,205
238,YTHDF3,205
1,YTHDF3,205
72,YTHDF3,205
341,YTHDF3,205
28,YTHDF3,205
364,YTHDF3,205
344,YTHDF3,205
253,YTHDF3,205
362,YTHDF3,205
313,YTHDF3,205
173,YTHDF3,205
104,YTHDF3,205
369,YTHDF3,205
445,YTHDF3,205
315,YTHDF3,205
185,YTHDF3,205
50,YTHDF3,205
428,YTHDF3,205
110,YTHDF3,205
187,YTHDF3,205
258,YTHDF3,205
47,YTHDF3,205
41,YTHDF3,205
210,YTHDF3,205
85,YTHDF3,205
266,YTHDF3,205
287,YTHDF3,205
51,YTHDF3,205
138,YTHDF3,205
236,YTHDF3,205
81,YTHDF3,205
198,YTHDF3,205
223,YTHDF3,205
421,YTHDF3,205
480,YTHDF3,205
477,YTHDF3,205
322,YTHDF3,205
111,YTHDF3,205
195,YTHDF3,205
45,YTHDF3,205
130,YTHDF3,205
73,YTHDF3,205
153,YTHDF3,205
67,YTHDF3,205
384,YTHDF3,205
225,YTHDF3,205
122,YTHDF3,205
411,YTHDF3,205
216,YTHDF3,205
474,YTHDF3,205
320,YTHDF3,205
203,YTHDF3,205
196,YTHDF3,205
410,YTHDF3,205
158,YTHDF3,205
400,YTHDF3,205
214,YTHDF3,205
135,YTHDF3,205
202,YTHDF3,205
34,YTHDF3,205
45,YTHDF3,205
197,YTHDF3,205
341,YTHDF3,205
403,YTHDF3,205
166,YTHDF3,205
434,YTHDF3,205
355,YTHDF3,205
235,YTHDF3,205
402,YTHDF3,205
105,YTHDF3,205
424,YTHDF3,205
266,YTHDF3,205
215,YTHDF3,205
93,YTHDF3,205
371,YTHDF3,205
81,YTHDF3,205
441,YTHDF3,205
44,YTHDF3,205
214,YTHDF3,205
239,YTHDF3,205
63,YTHDF3,205
82,YTHDF3,205
300,YTHDF3,205
201,YTHDF3,205
227,YTHDF3,205
398,YTHDF3,205
103,YTHDF3,205
357,YTHDF3,205
436,YTHDF3,205
246,YTHDF3,205
301,YTHDF3,205
386,YTHDF3,205
45,YTHDF3,205
42,YTHDF3,205
78,YTHDF3,205
0,YTHDF3,205
101,YTHDF3,205
11,YTHDF3,205
240,YTHDF3,205
10,YTHDF3,205
95,YTHDF3,205
410,YTHDF3,205
130,YTHDF3,205
9,YTHDF3,205
173,YTHDF3,205
421,YTHDF3,205
77,YTHDF3,205
436,YTHDF3,205
300,YTHDF3,205
278,YTHDF3,205
176,YTHDF3,205
225,YTHDF3,205
200,YTHDF3,205
141,YTHDF3,205
2,YTHDF3,205
270,YTHDF3,205
162,YTHDF3,205
112,YTHDF3,205
239,YTHDF3,205
165,YTHDF3,205
49,YTHDF3,205
336,YTHDF3,205
279,YTHDF3,205
96,YTHDF3,205
278,YTHDF3,205
428,YTHDF3,205
92,YTHDF3,205
114,YTHDF3,205
268,YTHDF3,205
136,YTHDF3,205
123,YTHDF3,205
431,YTHDF3,205
55,YTHDF3,205
238,YTHDF3,205
71,YTHDF3,205
218,YTHDF3,205
299,YTHDF3,205
226,YTHDF3,205
473,YTHDF3,205
19,YTHDF3,205
325,YTHDF3,205
215,YTHDF3,205
194,YTHDF3,205
82,YTHDF3,205
160,YTHDF3,205
280,YTHDF3,205
29,YTHDF3,205
437,YTHDF3,205
0,YTHDF3,205
76,YTHDF3,205
89,YTHDF3,205
238,YTHDF3,205
325,YTHDF3,205
209,YTHDF3,205
100,YTHDF3,205
412,YTHDF3,205
401,YTHDF3,205
378,YTHDF3,205
362,YTHDF3,205
278,YTHDF3,205
82,YTHDF3,205
225,YTHDF3,205
269,YTHDF3,205
114,YTHDF3,205
292,YTHDF3,205
69,YTHDF3,205
441,YTHDF3,205
397,YTHDF3,205
203,YTHDF3,205
150,YTHDF3,205
38,YTHDF3,205
201,YTHDF3,205
55,YTHDF3,205
314,YTHDF3,205
266,YTHDF3,205
110,YTHDF3,205
238,YTHDF3,205
358,YTHDF3,205
314,YTHDF3,205
89,YTHDF3,205
366,YTHDF3,205
427,YTHDF3,205
360,YTHDF3,205
343,YTHDF3,205
51,YTHDF3,205
267,YTHDF3,205
230,YTHDF3,205
74,YTHDF3,205
275,YTHDF3,205
307,YTHDF3,205
211,YTHDF3,205
55,YTHDF3,205
95,YTHDF3,205
388,YTHDF3,205
310,YTHDF3,205
185,YTHDF3,205
99,YTHDF3,205
17,YTHDF3,205
424,YTHDF3,205
329,YTHDF3,205
386,YTHDF3,205
304,YTHDF3,205
304,YTHDF3,205
231,YTHDF3,205
229,YTHDF3,205
133,YTHDF3,205
179,YTHDF3,205
247,YTHDF3,205
375,YTHDF3,205
321,YTHDF3,205
84,YTHDF3,205
265,YTHDF3,205
490,YTHDF3,205
198,YTHDF3,205
86,YTHDF3,205
334,YTHDF3,205
47,YTHDF3,205
249,YTHDF3,205
3,YTHDF3,205
123,YTHDF3,205
93,YTHDF3,205
104,YTHDF3,205
144,YTHDF3,205
273,YTHDF3,205
130,YTHDF3,205
421,YTHDF3,205
400,YTHDF3,205
129,YTHDF3,205
293,YTHDF3,205
209,YTHDF3,205
264,YTHDF3,205
465,YTHDF3,205
306,YTHDF3,205
176,YTHDF3,205
371,YTHDF3,205
108,YTHDF3,205
54,YTHDF3,205
130,YTHDF3,205
271,YTHDF3,205
189,YTHDF3,205
418,YTHDF3,205
245,YTHDF3,205
315,YTHDF3,205
325,YTHDF3,205
153,YTHDF3,205
366,YTHDF3,205
38,YTHDF3,205
445,YTHDF3,205
377,YTHDF3,205
238,YTHDF3,205
52,YTHDF3,205
179,YTHDF3,205
48,YTHDF3,205
106,YTHDF3,205
3,YTHDF3,205
148,YTHDF3,205
6,YTHDF3,205
4,YTHDF3,205
78,YTHDF3,205
114,YTHDF3,205
295,YTHDF3,205
350,YTHDF3,205
33,YTHDF3,205
213,YTHDF3,205
168,YTHDF3,205
120,YTHDF3,205
368,YTHDF3,205
228,YTHDF3,205
