X,IEG,variable,value,condition,siCPEB4,mygroup
AL365181.3,non-IEG,mean_Ctrl_DMSO,4.9299294065805,DMSO,Ctrl,DMSO_non-IEG_Ctrl
AL590666.2,non-IEG,mean_Ctrl_DMSO,3.78784940438278,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ISG20L2,non-IEG,mean_Ctrl_DMSO,5.59919932020753,DMSO,Ctrl,DMSO_non-IEG_Ctrl
RRNAD1,non-IEG,mean_Ctrl_DMSO,13.109470448166075,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PRCC,non-IEG,mean_Ctrl_DMSO,7.2655582528238405,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ETV3,non-IEG,mean_Ctrl_DMSO,3.089079586778245,DMSO,Ctrl,DMSO_non-IEG_Ctrl
KIRREL1,non-IEG,mean_Ctrl_DMSO,16.066805010014953,DMSO,Ctrl,DMSO_non-IEG_Ctrl
IGSF9,non-IEG,mean_Ctrl_DMSO,6.912196186247805,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PIGM,non-IEG,mean_Ctrl_DMSO,8.44031859382975,DMSO,Ctrl,DMSO_non-IEG_Ctrl
USF1,non-IEG,mean_Ctrl_DMSO,9.326389405977565,DMSO,Ctrl,DMSO_non-IEG_Ctrl
NIT1,non-IEG,mean_Ctrl_DMSO,18.214759739143748,DMSO,Ctrl,DMSO_non-IEG_Ctrl
USP21,non-IEG,mean_Ctrl_DMSO,10.84628668070221,DMSO,Ctrl,DMSO_non-IEG_Ctrl
TOMM40L,non-IEG,mean_Ctrl_DMSO,10.769510052258521,DMSO,Ctrl,DMSO_non-IEG_Ctrl
DUSP12,non-IEG,mean_Ctrl_DMSO,17.46530139074705,DMSO,Ctrl,DMSO_non-IEG_Ctrl
NOS1AP,non-IEG,mean_Ctrl_DMSO,3.811700232477955,DMSO,Ctrl,DMSO_non-IEG_Ctrl
C1orf226,non-IEG,mean_Ctrl_DMSO,2.3236357967517547,DMSO,Ctrl,DMSO_non-IEG_Ctrl
HSD17B7,non-IEG,mean_Ctrl_DMSO,18.303958433445302,DMSO,Ctrl,DMSO_non-IEG_Ctrl
RGS5,non-IEG,mean_Ctrl_DMSO,11.071704669742164,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PBX1,non-IEG,mean_Ctrl_DMSO,27.6483828140896,DMSO,Ctrl,DMSO_non-IEG_Ctrl
UCK2,non-IEG,mean_Ctrl_DMSO,17.49088024235575,DMSO,Ctrl,DMSO_non-IEG_Ctrl
TADA1,non-IEG,mean_Ctrl_DMSO,3.9797518530907703,DMSO,Ctrl,DMSO_non-IEG_Ctrl
POU2F1,non-IEG,mean_Ctrl_DMSO,6.265613806200065,DMSO,Ctrl,DMSO_non-IEG_Ctrl
GPR161,non-IEG,mean_Ctrl_DMSO,14.0576364040323,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SLC19A2,non-IEG,mean_Ctrl_DMSO,11.91122016268127,DMSO,Ctrl,DMSO_non-IEG_Ctrl
METTL18,non-IEG,mean_Ctrl_DMSO,2.4070873613710546,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SCYL3,non-IEG,mean_Ctrl_DMSO,4.96532092983309,DMSO,Ctrl,DMSO_non-IEG_Ctrl
GORAB,non-IEG,mean_Ctrl_DMSO,6.2753322517296795,DMSO,Ctrl,DMSO_non-IEG_Ctrl
METTL13,non-IEG,mean_Ctrl_DMSO,7.791404399180175,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PIGC,non-IEG,mean_Ctrl_DMSO,5.4662192401511,DMSO,Ctrl,DMSO_non-IEG_Ctrl
CENPL,non-IEG,mean_Ctrl_DMSO,3.3107231201696496,DMSO,Ctrl,DMSO_non-IEG_Ctrl
GAS5,non-IEG,mean_Ctrl_DMSO,12.79715088840175,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ZBTB37,non-IEG,mean_Ctrl_DMSO,5.66313395723197,DMSO,Ctrl,DMSO_non-IEG_Ctrl
MRPS14,non-IEG,mean_Ctrl_DMSO,24.964318498641248,DMSO,Ctrl,DMSO_non-IEG_Ctrl
RASAL2,non-IEG,mean_Ctrl_DMSO,10.621644214525759,DMSO,Ctrl,DMSO_non-IEG_Ctrl
C1orf220,non-IEG,mean_Ctrl_DMSO,2.865363050041505,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ABL2,non-IEG,mean_Ctrl_DMSO,5.324348442204105,DMSO,Ctrl,DMSO_non-IEG_Ctrl
TOR1AIP2,non-IEG,mean_Ctrl_DMSO,11.683605946567749,DMSO,Ctrl,DMSO_non-IEG_Ctrl
LHX4,non-IEG,mean_Ctrl_DMSO,3.92072504542263,DMSO,Ctrl,DMSO_non-IEG_Ctrl
KIAA1614,non-IEG,mean_Ctrl_DMSO,5.989493162149209,DMSO,Ctrl,DMSO_non-IEG_Ctrl
AL162431.2,non-IEG,mean_Ctrl_DMSO,2.62431594627115,DMSO,Ctrl,DMSO_non-IEG_Ctrl
KIAA1614-AS1,non-IEG,mean_Ctrl_DMSO,4.774492721986524,DMSO,Ctrl,DMSO_non-IEG_Ctrl
STX6,non-IEG,mean_Ctrl_DMSO,14.75243175707145,DMSO,Ctrl,DMSO_non-IEG_Ctrl
RGL1,non-IEG,mean_Ctrl_DMSO,5.553979450059446,DMSO,Ctrl,DMSO_non-IEG_Ctrl
IVNS1ABP,non-IEG,mean_Ctrl_DMSO,11.770054576790216,DMSO,Ctrl,DMSO_non-IEG_Ctrl
CRB1,non-IEG,mean_Ctrl_DMSO,6.18146011801816,DMSO,Ctrl,DMSO_non-IEG_Ctrl
CAMSAP2,non-IEG,mean_Ctrl_DMSO,17.7735820528831,DMSO,Ctrl,DMSO_non-IEG_Ctrl
KIF21B,non-IEG,mean_Ctrl_DMSO,5.829592193776749,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PHLDA3,non-IEG,mean_Ctrl_DMSO,3.457833279556425,DMSO,Ctrl,DMSO_non-IEG_Ctrl
NAV1,non-IEG,mean_Ctrl_DMSO,12.328440949758125,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ELF3-AS1,non-IEG,mean_Ctrl_DMSO,7.9973357619171654,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PPP1R12B,non-IEG,mean_Ctrl_DMSO,16.628122991103993,DMSO,Ctrl,DMSO_non-IEG_Ctrl
KDM5B,non-IEG,mean_Ctrl_DMSO,9.538858463071945,DMSO,Ctrl,DMSO_non-IEG_Ctrl
RABIF,non-IEG,mean_Ctrl_DMSO,6.1410139469839855,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ADORA1,non-IEG,mean_Ctrl_DMSO,3.2773556233560353,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SOX13,non-IEG,mean_Ctrl_DMSO,4.27781536447863,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PLEKHA6,non-IEG,mean_Ctrl_DMSO,12.4636108515343,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PPP1R15B,non-IEG,mean_Ctrl_DMSO,6.5157796710854345,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PIK3C2B,non-IEG,mean_Ctrl_DMSO,13.35676435723532,DMSO,Ctrl,DMSO_non-IEG_Ctrl
MDM4,non-IEG,mean_Ctrl_DMSO,12.10252057402549,DMSO,Ctrl,DMSO_non-IEG_Ctrl
LRRN2,non-IEG,mean_Ctrl_DMSO,6.637699620534955,DMSO,Ctrl,DMSO_non-IEG_Ctrl
TMEM81,non-IEG,mean_Ctrl_DMSO,13.084745074480315,DMSO,Ctrl,DMSO_non-IEG_Ctrl
RBBP5,non-IEG,mean_Ctrl_DMSO,11.605879947220945,DMSO,Ctrl,DMSO_non-IEG_Ctrl
DSTYK,non-IEG,mean_Ctrl_DMSO,7.868067696546275,DMSO,Ctrl,DMSO_non-IEG_Ctrl
NUAK2,IEG,mean_Ctrl_DMSO,1.62792584974035,DMSO,Ctrl,DMSO_IEG_Ctrl
BLACAT1,non-IEG,mean_Ctrl_DMSO,2.107944708277015,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SLC45A3,non-IEG,mean_Ctrl_DMSO,7.5056996307378405,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SRGAP2,non-IEG,mean_Ctrl_DMSO,14.8102802776596,DMSO,Ctrl,DMSO_non-IEG_Ctrl
IKBKE,IEG,mean_Ctrl_DMSO,13.691758731366315,DMSO,Ctrl,DMSO_IEG_Ctrl
RASSF5,non-IEG,mean_Ctrl_DMSO,6.75963466155507,DMSO,Ctrl,DMSO_non-IEG_Ctrl
DYRK3,non-IEG,mean_Ctrl_DMSO,3.776738313260545,DMSO,Ctrl,DMSO_non-IEG_Ctrl
MAPKAPK2,non-IEG,mean_Ctrl_DMSO,17.78828869597995,DMSO,Ctrl,DMSO_non-IEG_Ctrl
YOD1,non-IEG,mean_Ctrl_DMSO,8.467293182111694,DMSO,Ctrl,DMSO_non-IEG_Ctrl
C1orf74,non-IEG,mean_Ctrl_DMSO,1.70567465296173,DMSO,Ctrl,DMSO_non-IEG_Ctrl
DIEXF,non-IEG,mean_Ctrl_DMSO,7.603228186456105,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SERTAD4,non-IEG,mean_Ctrl_DMSO,11.37466923303165,DMSO,Ctrl,DMSO_non-IEG_Ctrl
TRAF5,non-IEG,mean_Ctrl_DMSO,11.68383769134475,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SLC30A1,non-IEG,mean_Ctrl_DMSO,6.87623039664009,DMSO,Ctrl,DMSO_non-IEG_Ctrl
DTL,non-IEG,mean_Ctrl_DMSO,12.360489132262199,DMSO,Ctrl,DMSO_non-IEG_Ctrl
FLVCR1,non-IEG,mean_Ctrl_DMSO,10.5377740239515,DMSO,Ctrl,DMSO_non-IEG_Ctrl
GPATCH2,non-IEG,mean_Ctrl_DMSO,7.1307045461034,DMSO,Ctrl,DMSO_non-IEG_Ctrl
DUSP10,non-IEG,mean_Ctrl_DMSO,2.9239004609879853,DMSO,Ctrl,DMSO_non-IEG_Ctrl
TAF1A,non-IEG,mean_Ctrl_DMSO,9.24933194391514,DMSO,Ctrl,DMSO_non-IEG_Ctrl
DISP1,non-IEG,mean_Ctrl_DMSO,1.95749024602247,DMSO,Ctrl,DMSO_non-IEG_Ctrl
TP53BP2,non-IEG,mean_Ctrl_DMSO,11.443393105412245,DMSO,Ctrl,DMSO_non-IEG_Ctrl
WDR26,non-IEG,mean_Ctrl_DMSO,14.50481765386705,DMSO,Ctrl,DMSO_non-IEG_Ctrl
TMEM63A,non-IEG,mean_Ctrl_DMSO,13.11382451233436,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SDE2,non-IEG,mean_Ctrl_DMSO,7.492321997640495,DMSO,Ctrl,DMSO_non-IEG_Ctrl
LIN9,non-IEG,mean_Ctrl_DMSO,12.79445312816565,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ZNF678,non-IEG,mean_Ctrl_DMSO,4.897735582766605,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SNAP47,non-IEG,mean_Ctrl_DMSO,6.78887303683481,DMSO,Ctrl,DMSO_non-IEG_Ctrl
JMJD4,non-IEG,mean_Ctrl_DMSO,3.883742590073455,DMSO,Ctrl,DMSO_non-IEG_Ctrl
WNT9A,non-IEG,mean_Ctrl_DMSO,1.89001259017344,DMSO,Ctrl,DMSO_non-IEG_Ctrl
AL136379.1,non-IEG,mean_Ctrl_DMSO,2.068479715552055,DMSO,Ctrl,DMSO_non-IEG_Ctrl
C1orf35,non-IEG,mean_Ctrl_DMSO,7.371587944240955,DMSO,Ctrl,DMSO_non-IEG_Ctrl
OBSCN,non-IEG,mean_Ctrl_DMSO,6.739552698166385,DMSO,Ctrl,DMSO_non-IEG_Ctrl
TRIM11,non-IEG,mean_Ctrl_DMSO,2.151488062445415,DMSO,Ctrl,DMSO_non-IEG_Ctrl
HIST3H2A,non-IEG,mean_Ctrl_DMSO,2.714216700745495,DMSO,Ctrl,DMSO_non-IEG_Ctrl
RNF187,non-IEG,mean_Ctrl_DMSO,23.84271971354515,DMSO,Ctrl,DMSO_non-IEG_Ctrl
RHOU,non-IEG,mean_Ctrl_DMSO,4.403702089077555,DMSO,Ctrl,DMSO_non-IEG_Ctrl
CCSAP,non-IEG,mean_Ctrl_DMSO,18.36423625046255,DMSO,Ctrl,DMSO_non-IEG_Ctrl
TAF5L,non-IEG,mean_Ctrl_DMSO,7.707513124126625,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PGBD5,non-IEG,mean_Ctrl_DMSO,3.8261672713968453,DMSO,Ctrl,DMSO_non-IEG_Ctrl
C1orf198,non-IEG,mean_Ctrl_DMSO,19.33844617954555,DMSO,Ctrl,DMSO_non-IEG_Ctrl
TTC13,non-IEG,mean_Ctrl_DMSO,23.54740245480035,DMSO,Ctrl,DMSO_non-IEG_Ctrl
EXOC8,non-IEG,mean_Ctrl_DMSO,2.9409690420483603,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SPRTN,non-IEG,mean_Ctrl_DMSO,7.787000094780765,DMSO,Ctrl,DMSO_non-IEG_Ctrl
EGLN1,non-IEG,mean_Ctrl_DMSO,7.10223954887844,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SIPA1L2,non-IEG,mean_Ctrl_DMSO,10.16099406419797,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PCNX2,non-IEG,mean_Ctrl_DMSO,9.575561548554031,DMSO,Ctrl,DMSO_non-IEG_Ctrl
MAP3K21,non-IEG,mean_Ctrl_DMSO,8.92062120735506,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SLC35F3,non-IEG,mean_Ctrl_DMSO,10.626259463735849,DMSO,Ctrl,DMSO_non-IEG_Ctrl
IRF2BP2,non-IEG,mean_Ctrl_DMSO,2.454132953823085,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ARID4B,non-IEG,mean_Ctrl_DMSO,4.249688682256915,DMSO,Ctrl,DMSO_non-IEG_Ctrl
LYST,non-IEG,mean_Ctrl_DMSO,11.196537492770801,DMSO,Ctrl,DMSO_non-IEG_Ctrl
MTR,non-IEG,mean_Ctrl_DMSO,15.6990702594956,DMSO,Ctrl,DMSO_non-IEG_Ctrl
OPN3,non-IEG,mean_Ctrl_DMSO,23.53711680225025,DMSO,Ctrl,DMSO_non-IEG_Ctrl
CHML,non-IEG,mean_Ctrl_DMSO,18.412774792779402,DMSO,Ctrl,DMSO_non-IEG_Ctrl
EXO1,non-IEG,mean_Ctrl_DMSO,16.2078737011117,DMSO,Ctrl,DMSO_non-IEG_Ctrl
CEP170,non-IEG,mean_Ctrl_DMSO,19.3463617302228,DMSO,Ctrl,DMSO_non-IEG_Ctrl
DESI2,non-IEG,mean_Ctrl_DMSO,16.783836817152256,DMSO,Ctrl,DMSO_non-IEG_Ctrl
HNRNPU,non-IEG,mean_Ctrl_DMSO,19.86246350485825,DMSO,Ctrl,DMSO_non-IEG_Ctrl
TFB2M,non-IEG,mean_Ctrl_DMSO,9.1587437627451,DMSO,Ctrl,DMSO_non-IEG_Ctrl
CNST,non-IEG,mean_Ctrl_DMSO,13.92546783446935,DMSO,Ctrl,DMSO_non-IEG_Ctrl
AHCTF1,non-IEG,mean_Ctrl_DMSO,9.720813698381221,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ZNF670,non-IEG,mean_Ctrl_DMSO,2.36108237553462,DMSO,Ctrl,DMSO_non-IEG_Ctrl
AL390728.6,non-IEG,mean_Ctrl_DMSO,8.114842387305771,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ZNF496,non-IEG,mean_Ctrl_DMSO,6.06878197826857,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SH3BP5L,non-IEG,mean_Ctrl_DMSO,4.3997390922922754,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ZNF672,non-IEG,mean_Ctrl_DMSO,3.1047389908385,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ZNF692,non-IEG,mean_Ctrl_DMSO,6.849958347752545,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PGBD2,non-IEG,mean_Ctrl_DMSO,2.863397466532295,DMSO,Ctrl,DMSO_non-IEG_Ctrl
RHOB,IEG,mean_Ctrl_DMSO,1.694565429317365,DMSO,Ctrl,DMSO_IEG_Ctrl
PELI1,IEG,mean_Ctrl_DMSO,8.440374073459534,DMSO,Ctrl,DMSO_IEG_Ctrl
AAK1,non-IEG,mean_Ctrl_DMSO,12.53207878046565,DMSO,Ctrl,DMSO_non-IEG_Ctrl
FBXO41,non-IEG,mean_Ctrl_DMSO,9.92376728698935,DMSO,Ctrl,DMSO_non-IEG_Ctrl
FAM117B,non-IEG,mean_Ctrl_DMSO,8.229643417446775,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ZDBF2,non-IEG,mean_Ctrl_DMSO,9.834633163685801,DMSO,Ctrl,DMSO_non-IEG_Ctrl
LRRFIP1,non-IEG,mean_Ctrl_DMSO,16.7938065747268,DMSO,Ctrl,DMSO_non-IEG_Ctrl
FAM110C,non-IEG,mean_Ctrl_DMSO,3.234906487627415,DMSO,Ctrl,DMSO_non-IEG_Ctrl
TRAPPC12,non-IEG,mean_Ctrl_DMSO,20.229144424180298,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ID2,IEG,mean_Ctrl_DMSO,3.6633379362617795,DMSO,Ctrl,DMSO_IEG_Ctrl
GRHL1,non-IEG,mean_Ctrl_DMSO,15.500960076774925,DMSO,Ctrl,DMSO_non-IEG_Ctrl
KLF11,non-IEG,mean_Ctrl_DMSO,3.978212551576685,DMSO,Ctrl,DMSO_non-IEG_Ctrl
AC007240.1,non-IEG,mean_Ctrl_DMSO,7.933615891479365,DMSO,Ctrl,DMSO_non-IEG_Ctrl
E2F6,non-IEG,mean_Ctrl_DMSO,4.02842315651727,DMSO,Ctrl,DMSO_non-IEG_Ctrl
LPIN1,non-IEG,mean_Ctrl_DMSO,41.3591246954607,DMSO,Ctrl,DMSO_non-IEG_Ctrl
GEN1,non-IEG,mean_Ctrl_DMSO,10.41105874128882,DMSO,Ctrl,DMSO_non-IEG_Ctrl
RDH14,non-IEG,mean_Ctrl_DMSO,3.088323486817025,DMSO,Ctrl,DMSO_non-IEG_Ctrl
WDR35,non-IEG,mean_Ctrl_DMSO,11.63160361627933,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SDC1,non-IEG,mean_Ctrl_DMSO,10.824127427779654,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PUM2,non-IEG,mean_Ctrl_DMSO,6.62121782447446,DMSO,Ctrl,DMSO_non-IEG_Ctrl
KLHL29,non-IEG,mean_Ctrl_DMSO,10.07100396747248,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ATAD2B,non-IEG,mean_Ctrl_DMSO,14.272319463878686,DMSO,Ctrl,DMSO_non-IEG_Ctrl
WDCP,non-IEG,mean_Ctrl_DMSO,2.5949034185219,DMSO,Ctrl,DMSO_non-IEG_Ctrl
CENPO,non-IEG,mean_Ctrl_DMSO,6.6055375117235,DMSO,Ctrl,DMSO_non-IEG_Ctrl
AC012073.1,non-IEG,mean_Ctrl_DMSO,6.336885014216046,DMSO,Ctrl,DMSO_non-IEG_Ctrl
DNAJC27,non-IEG,mean_Ctrl_DMSO,4.00609018061429,DMSO,Ctrl,DMSO_non-IEG_Ctrl
DNMT3A,non-IEG,mean_Ctrl_DMSO,16.2961970748718,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ASXL2,non-IEG,mean_Ctrl_DMSO,14.197091339678952,DMSO,Ctrl,DMSO_non-IEG_Ctrl
CENPA,non-IEG,mean_Ctrl_DMSO,10.99667150198105,DMSO,Ctrl,DMSO_non-IEG_Ctrl
TMEM214,non-IEG,mean_Ctrl_DMSO,21.3376124497128,DMSO,Ctrl,DMSO_non-IEG_Ctrl
KHK,non-IEG,mean_Ctrl_DMSO,8.001644915489699,DMSO,Ctrl,DMSO_non-IEG_Ctrl
CAD,non-IEG,mean_Ctrl_DMSO,13.126536320667899,DMSO,Ctrl,DMSO_non-IEG_Ctrl
GTF3C2,non-IEG,mean_Ctrl_DMSO,9.245366051755605,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ZNF513,non-IEG,mean_Ctrl_DMSO,3.7179717018389047,DMSO,Ctrl,DMSO_non-IEG_Ctrl
IFT172,non-IEG,mean_Ctrl_DMSO,16.8837242007226,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ZNF512,non-IEG,mean_Ctrl_DMSO,18.8358238909676,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SUPT7L,non-IEG,mean_Ctrl_DMSO,14.9126848788865,DMSO,Ctrl,DMSO_non-IEG_Ctrl
FOSL2,IEG,mean_Ctrl_DMSO,4.174561752364615,DMSO,Ctrl,DMSO_IEG_Ctrl
TRMT61B,non-IEG,mean_Ctrl_DMSO,13.1058608249141,DMSO,Ctrl,DMSO_non-IEG_Ctrl
WDR43,non-IEG,mean_Ctrl_DMSO,9.6216041040567,DMSO,Ctrl,DMSO_non-IEG_Ctrl
TOGARAM2,non-IEG,mean_Ctrl_DMSO,8.281623601944325,DMSO,Ctrl,DMSO_non-IEG_Ctrl
CLIP4,non-IEG,mean_Ctrl_DMSO,23.17860717507522,DMSO,Ctrl,DMSO_non-IEG_Ctrl
LCLAT1,non-IEG,mean_Ctrl_DMSO,24.6629134858471,DMSO,Ctrl,DMSO_non-IEG_Ctrl
AL133243.2,non-IEG,mean_Ctrl_DMSO,4.6712956378544,DMSO,Ctrl,DMSO_non-IEG_Ctrl
AL133243.3,non-IEG,mean_Ctrl_DMSO,5.02078421157453,DMSO,Ctrl,DMSO_non-IEG_Ctrl
AL133243.4,non-IEG,mean_Ctrl_DMSO,4.834481628017835,DMSO,Ctrl,DMSO_non-IEG_Ctrl
GPATCH11,non-IEG,mean_Ctrl_DMSO,10.972803874374605,DMSO,Ctrl,DMSO_non-IEG_Ctrl
EIF2AK2,non-IEG,mean_Ctrl_DMSO,15.74236489233935,DMSO,Ctrl,DMSO_non-IEG_Ctrl
CEBPZ,non-IEG,mean_Ctrl_DMSO,8.988559667035034,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PRKD3,non-IEG,mean_Ctrl_DMSO,19.49269526556325,DMSO,Ctrl,DMSO_non-IEG_Ctrl
CDC42EP3,non-IEG,mean_Ctrl_DMSO,3.86484566021876,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ATL2,non-IEG,mean_Ctrl_DMSO,15.83488416590255,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SRSF7,non-IEG,mean_Ctrl_DMSO,12.37132688870695,DMSO,Ctrl,DMSO_non-IEG_Ctrl
GEMIN6,non-IEG,mean_Ctrl_DMSO,11.189039490684046,DMSO,Ctrl,DMSO_non-IEG_Ctrl
DHX57,non-IEG,mean_Ctrl_DMSO,14.28990901549345,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SOS1,non-IEG,mean_Ctrl_DMSO,12.5151841524739,DMSO,Ctrl,DMSO_non-IEG_Ctrl
MAP4K3,non-IEG,mean_Ctrl_DMSO,9.983682578851191,DMSO,Ctrl,DMSO_non-IEG_Ctrl
THUMPD2,non-IEG,mean_Ctrl_DMSO,15.78879816863365,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PKDCC,non-IEG,mean_Ctrl_DMSO,2.01000474758593,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ZFP36L2,IEG,mean_Ctrl_DMSO,5.578637660836465,DMSO,Ctrl,DMSO_IEG_Ctrl
PPM1B,non-IEG,mean_Ctrl_DMSO,9.74148623673048,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SIX2,non-IEG,mean_Ctrl_DMSO,3.976468532292995,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PRKCE,non-IEG,mean_Ctrl_DMSO,8.769492938086245,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SOCS5,non-IEG,mean_Ctrl_DMSO,5.8473659488081005,DMSO,Ctrl,DMSO_non-IEG_Ctrl
MSH6,non-IEG,mean_Ctrl_DMSO,10.41984250102842,DMSO,Ctrl,DMSO_non-IEG_Ctrl
FBXO11,non-IEG,mean_Ctrl_DMSO,15.373234773084594,DMSO,Ctrl,DMSO_non-IEG_Ctrl
FOXN2,non-IEG,mean_Ctrl_DMSO,9.66569738083314,DMSO,Ctrl,DMSO_non-IEG_Ctrl
GPR75,non-IEG,mean_Ctrl_DMSO,4.882140209564335,DMSO,Ctrl,DMSO_non-IEG_Ctrl
EML6,non-IEG,mean_Ctrl_DMSO,13.46387829180719,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PAPOLG,non-IEG,mean_Ctrl_DMSO,5.116961826435444,DMSO,Ctrl,DMSO_non-IEG_Ctrl
REL,IEG,mean_Ctrl_DMSO,3.40196907065969,DMSO,Ctrl,DMSO_IEG_Ctrl
PUS10,non-IEG,mean_Ctrl_DMSO,10.103177848297415,DMSO,Ctrl,DMSO_non-IEG_Ctrl
AC016747.1,non-IEG,mean_Ctrl_DMSO,4.44204502152932,DMSO,Ctrl,DMSO_non-IEG_Ctrl
B3GNT2,non-IEG,mean_Ctrl_DMSO,4.37935889405862,DMSO,Ctrl,DMSO_non-IEG_Ctrl
OTX1,non-IEG,mean_Ctrl_DMSO,1.4830847590043401,DMSO,Ctrl,DMSO_non-IEG_Ctrl
AFTPH,non-IEG,mean_Ctrl_DMSO,11.813190897886765,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SLC1A4,non-IEG,mean_Ctrl_DMSO,8.634578440051495,DMSO,Ctrl,DMSO_non-IEG_Ctrl
CEP68,non-IEG,mean_Ctrl_DMSO,6.20803383645133,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SPRED2,non-IEG,mean_Ctrl_DMSO,4.500842695805555,DMSO,Ctrl,DMSO_non-IEG_Ctrl
MEIS1,non-IEG,mean_Ctrl_DMSO,5.3227862040739,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ETAA1,non-IEG,mean_Ctrl_DMSO,2.63666607431089,DMSO,Ctrl,DMSO_non-IEG_Ctrl
PCBP1-AS1,non-IEG,mean_Ctrl_DMSO,9.44415549773456,DMSO,Ctrl,DMSO_non-IEG_Ctrl
C2orf42,non-IEG,mean_Ctrl_DMSO,4.910248983340355,DMSO,Ctrl,DMSO_non-IEG_Ctrl
NAGK,non-IEG,mean_Ctrl_DMSO,9.58977898700371,DMSO,Ctrl,DMSO_non-IEG_Ctrl
MPHOSPH10,non-IEG,mean_Ctrl_DMSO,4.709504715623575,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ZNF638,non-IEG,mean_Ctrl_DMSO,13.734523887992351,DMSO,Ctrl,DMSO_non-IEG_Ctrl
AC007878.1,non-IEG,mean_Ctrl_DMSO,4.068928800007175,DMSO,Ctrl,DMSO_non-IEG_Ctrl
CYP26B1,non-IEG,mean_Ctrl_DMSO,10.83107677649074,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SPR,non-IEG,mean_Ctrl_DMSO,14.994240298074072,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SFXN5,non-IEG,mean_Ctrl_DMSO,11.88243566194436,DMSO,Ctrl,DMSO_non-IEG_Ctrl
RAB11FIP5,non-IEG,mean_Ctrl_DMSO,5.474175030977346,DMSO,Ctrl,DMSO_non-IEG_Ctrl
SMYD5,non-IEG,mean_Ctrl_DMSO,9.83149879209806,DMSO,Ctrl,DMSO_non-IEG_Ctrl
ALMS1,non-IEG,mean_Ctrl_DMSO,11.787967581317496,DMSO,Ctrl,DMSO_non-IEG_Ctrl
DUSP11,non-IEG,mean_Ctrl_DMSO,11.08153150985937,DMSO,Ctrl,DMSO_non-IEG_Ctrl
